log N,time,self.uav_coord[0],self.uav_coord[1],self.gcs_coord[0],self.gcs_coord[1],self.uav_alt,self.gcs_alt,self.goal_pose[0],self.goal_pose[1],self.goal_pose[2],self.uav_heading,self.gcs_heading,self.uav_vel[0],self.uav_vel[1],self.uav_vel[2],self.gcs_vel[0],self.gcs_vel[1],self.gcs_vel[2],self.uav_pose[0],self.uav_pose[1],self.uav_pose[2],self.goal_pose[0],self.goal_pose[1],self.goal_pose[2],self.goal_mode,self.L, roll_cmd,pitch_cmd,yaw_cmd,thr_cmd,self.voltage,self.current  
75,0,43.684268,-72.233273,43.684334,-72.233328,-0.710000,-1.900000,1.570000,0.000000,10.000000,-0.323434,0.876387,0.110000,-0.080000,-0.150000,0.010000,-0.030000,0.040000,1.431650,1.424952,8.579817,1.570000,0.000000,10.000000,0.000000,0.000000,-0.052149,0.045262,-0.548566,0.445440,22.324000,0.035000 
76,0,43.684268,-72.233273,43.684333,-72.233329,-0.710000,-1.900000,1.570000,0.000000,10.000000,-0.323434,0.876161,0.110000,-0.080000,-0.150000,0.010000,-0.040000,0.040000,1.431548,1.428517,8.573542,1.570000,0.000000,10.000000,0.000000,0.000000,-0.053313,0.047273,-0.552356,0.446216,22.324000,0.035000 
77,0,43.684268,-72.233273,43.684333,-72.233329,-0.720000,-1.900000,1.570000,0.000000,10.000000,-0.323267,0.876007,0.100000,-0.070000,-0.150000,0.010000,-0.040000,0.040000,1.433411,1.431808,8.616040,1.570000,0.000000,10.000000,0.000000,0.000000,-0.049624,0.043262,-0.555801,0.446663,22.373000,0.041000 
78,0,43.684268,-72.233273,43.684333,-72.233329,-0.720000,-1.900000,1.570000,0.000000,10.000000,-0.323267,0.875906,0.100000,-0.070000,-0.150000,0.010000,-0.040000,0.040000,1.433411,1.431707,8.616040,1.570000,0.000000,10.000000,0.000000,0.000000,-0.051551,0.045612,-0.555801,0.446450,22.373000,0.041000 
79,0,43.684268,-72.233272,43.684333,-72.233329,-0.720000,-1.910000,1.570000,0.000000,10.000000,-0.323155,0.875737,0.080000,-0.060000,-0.140000,0.040000,0.000000,0.040000,1.433752,1.436846,8.710547,1.570000,0.000000,10.000000,0.000000,0.000000,-0.044959,0.038262,-0.561109,0.444483,22.322000,0.030000 
80,0,43.684267,-72.233271,43.684334,-72.233329,-0.720000,-1.910000,1.570000,0.000000,10.000000,-0.322999,0.875489,0.070000,-0.050000,-0.140000,0.020000,0.020000,0.040000,1.434883,1.437893,8.782626,1.570000,0.000000,10.000000,0.000000,0.000000,-0.044095,0.037377,-0.562404,0.444855,22.322000,0.030000 
81,0,43.684267,-72.233271,43.684334,-72.233329,-0.720000,-1.900000,1.570000,0.000000,10.000000,-0.322999,0.875489,0.070000,-0.050000,-0.140000,0.040000,0.000000,0.060000,1.436025,1.435649,8.782123,1.570000,0.000000,10.000000,0.000000,0.000000,-0.047339,0.040991,-0.560159,0.446298,22.321000,0.029000 
82,0,43.684267,-72.233271,43.684334,-72.233329,-0.730000,-1.890000,1.570000,0.000000,10.000000,-0.323009,0.875926,0.060000,-0.040000,-0.130000,0.000000,-0.030000,0.060000,1.439101,1.436498,8.833753,1.570000,0.000000,10.000000,0.000000,0.000000,-0.043459,0.036403,-0.560572,0.447178,22.321000,0.029000 
83,0,43.684267,-72.233270,43.684334,-72.233329,-0.730000,-1.890000,1.570000,0.000000,10.000000,-0.322961,0.875875,0.040000,-0.030000,-0.120000,0.040000,0.010000,0.060000,1.440488,1.441571,8.927181,1.570000,0.000000,10.000000,0.000000,0.000000,-0.039052,0.031797,-0.565696,0.445566,22.348000,0.051000 
84,0,43.684266,-72.233269,43.684334,-72.233329,-0.730000,-1.880000,1.570000,0.000000,10.000000,-0.322899,0.876011,0.030000,-0.030000,-0.120000,0.080000,0.000000,0.060000,1.442508,1.443602,8.988790,1.570000,0.000000,10.000000,0.000000,0.000000,-0.038581,0.031561,-0.567591,0.446516,22.348000,0.028000 
85,0,43.684266,-72.233269,43.684334,-72.233329,-0.730000,-1.870000,1.570000,0.000000,10.000000,-0.322899,0.875094,0.030000,-0.030000,-0.120000,0.070000,0.010000,0.060000,1.444068,1.441439,9.019714,1.570000,0.000000,10.000000,0.000000,0.000000,-0.039383,0.032197,-0.566345,0.447066,22.310000,0.037000 
86,0,43.684266,-72.233269,43.684335,-72.233329,-0.730000,-1.860000,1.570000,0.000000,10.000000,-0.322892,0.876119,0.020000,-0.020000,-0.120000,0.040000,0.020000,0.060000,1.446427,1.442348,9.109315,1.570000,0.000000,10.000000,0.000000,0.000000,-0.034531,0.026472,-0.566228,0.446865,22.345000,0.036000 
87,0,43.684266,-72.233268,43.684335,-72.233329,-0.730000,-1.860000,1.570000,0.000000,10.000000,-0.322835,0.876762,0.020000,-0.010000,-0.120000,0.070000,0.000000,0.060000,1.447295,1.442696,9.173001,1.570000,0.000000,10.000000,0.000000,0.000000,-0.034287,0.026188,-0.565934,0.446309,22.345000,0.036000 
88,0,43.684266,-72.233268,43.684335,-72.233329,-0.730000,-1.850000,1.570000,0.000000,10.000000,-0.322835,0.876762,0.020000,-0.010000,-0.120000,0.060000,0.000000,0.060000,1.448559,1.442786,9.185370,1.570000,0.000000,10.000000,0.000000,0.000000,-0.036086,0.028358,-0.566024,0.447551,22.299000,0.040000 
89,0,43.684265,-72.233268,43.684335,-72.233329,-0.730000,-1.860000,1.570000,0.000000,10.000000,-0.322850,0.877010,0.010000,-0.010000,-0.120000,0.040000,0.000000,0.060000,1.448198,1.445524,9.240246,1.570000,0.000000,10.000000,0.000000,0.000000,-0.032858,0.024892,-0.568514,0.445640,22.299000,0.040000 
90,0,43.684265,-72.233267,43.684335,-72.233329,-0.730000,-1.860000,1.570000,0.000000,10.000000,-0.322992,0.877010,0.010000,0.000000,-0.110000,0.040000,0.000000,0.060000,1.448854,1.447251,9.289648,1.570000,0.000000,10.000000,0.000000,0.000000,-0.031658,0.023749,-0.570241,0.446011,22.274000,0.036000 
91,0,43.684265,-72.233267,43.684335,-72.233329,-0.730000,-1.850000,1.570000,0.000000,10.000000,-0.322992,0.877137,0.010000,0.000000,-0.110000,0.030000,0.010000,0.060000,1.450044,1.446728,9.297731,1.570000,0.000000,10.000000,0.000000,0.000000,-0.033196,0.025511,-0.569591,0.447207,22.274000,0.036000 
92,0,43.684265,-72.233267,43.684335,-72.233329,-0.730000,-1.840000,1.570000,0.000000,10.000000,-0.323042,0.877008,0.000000,0.000000,-0.110000,0.040000,0.030000,0.060000,1.451573,1.448228,9.332362,1.570000,0.000000,10.000000,0.000000,0.000000,-0.030892,0.023009,-0.571220,0.447414,22.274000,0.036000 
93,0,43.684265,-72.233266,43.684335,-72.233329,-0.730000,-1.830000,1.570000,0.000000,10.000000,-0.322910,0.877008,0.000000,0.000000,-0.110000,0.000000,0.010000,0.060000,1.453271,1.447825,9.381289,1.570000,0.000000,10.000000,0.000000,0.000000,-0.029061,0.020771,-0.570817,0.447655,22.312000,0.041000 
94,0,43.684265,-72.233266,43.684335,-72.233329,-0.730000,-1.830000,1.570000,0.000000,10.000000,-0.322910,0.877033,0.000000,0.000000,-0.110000,0.000000,0.010000,0.060000,1.453271,1.447850,9.381289,1.570000,0.000000,10.000000,0.000000,0.000000,-0.031343,0.023456,-0.570817,0.447438,22.373000,0.033000 
95,0,43.684264,-72.233266,43.684335,-72.233329,-0.730000,-1.830000,1.570000,0.000000,10.000000,-0.322900,0.877026,0.000000,0.000000,-0.100000,0.040000,-0.030000,0.060000,1.453326,1.448568,9.385607,1.570000,0.000000,10.000000,0.000000,0.000000,-0.030952,0.023107,-0.571543,0.447400,22.373000,0.033000 
96,0,43.684264,-72.233265,43.684335,-72.233329,-0.730000,-1.850000,1.570000,0.000000,10.000000,-0.322865,0.877090,0.000000,0.000000,-0.100000,0.020000,-0.010000,0.060000,1.451840,1.450315,9.437438,1.570000,0.000000,10.000000,0.000000,0.000000,-0.027763,0.019574,-0.573226,0.445003,22.325000,0.029000 
97,0,43.684264,-72.233265,43.684335,-72.233329,-0.730000,-1.840000,1.570000,0.000000,10.000000,-0.322827,0.876992,0.000000,0.000000,-0.100000,0.060000,-0.010000,0.060000,1.453510,1.451883,9.485759,1.570000,0.000000,10.000000,0.000000,0.000000,-0.026252,0.018076,-0.574891,0.446855,22.278000,0.048000 
98,0,43.684264,-72.233265,43.684335,-72.233328,-0.720000,-1.830000,1.570000,0.000000,10.000000,-0.322842,0.876992,0.000000,0.000000,-0.100000,0.000000,0.000000,0.060000,1.454243,1.450829,9.545135,1.570000,0.000000,10.000000,0.000000,0.000000,-0.024602,0.015930,-0.573838,0.446110,22.234000,0.041000 
99,0,43.684263,-72.233264,43.684335,-72.233328,-0.720000,-1.830000,1.570000,0.000000,10.000000,-0.322833,0.876859,0.000000,0.000000,-0.100000,0.000000,0.000000,0.060000,1.454735,1.452975,9.585390,1.570000,0.000000,10.000000,0.000000,0.000000,-0.024251,0.015847,-0.576116,0.446098,22.234000,0.041000 
100,0,43.684263,-72.233264,43.684336,-72.233328,-0.720000,-1.810000,1.570000,0.000000,10.000000,-0.322833,0.876961,0.000000,0.000000,-0.100000,0.010000,0.010000,0.060000,1.457087,1.450467,9.606569,1.570000,0.000000,10.000000,0.000000,0.000000,-0.024613,0.015884,-0.573506,0.448112,22.285000,0.027000 
101,0,43.684263,-72.233264,43.684336,-72.233328,-0.720000,-1.800000,1.570000,0.000000,10.000000,-0.322810,0.876961,0.000000,0.000000,-0.100000,0.030000,0.020000,0.060000,1.458492,1.451323,9.637013,1.570000,0.000000,10.000000,0.000000,0.000000,-0.023343,0.014499,-0.574362,0.447957,22.285000,0.027000 
102,0,43.684263,-72.233264,43.684336,-72.233328,-0.720000,-1.800000,1.570000,0.000000,10.000000,-0.322810,0.876961,0.000000,0.000000,-0.100000,0.030000,0.020000,0.060000,1.458492,1.451323,9.637013,1.570000,0.000000,10.000000,0.000000,0.000000,-0.024789,0.016193,-0.574362,0.447625,22.285000,0.027000 
103,0,43.684263,-72.233263,43.684336,-72.233328,-0.720000,-1.790000,1.570000,0.000000,10.000000,-0.322937,0.876228,0.000000,0.000000,-0.100000,0.020000,0.020000,0.060000,1.460109,1.448153,9.686658,1.570000,0.000000,10.000000,0.000000,0.000000,-0.021702,0.011990,-0.571925,0.448196,22.326000,0.026000 
104,0,43.684263,-72.233263,43.684336,-72.233328,-0.720000,-1.800000,1.570000,0.000000,10.000000,-0.322991,0.876621,0.000000,0.000000,-0.090000,0.010000,0.030000,0.060000,1.459767,1.447534,9.747211,1.570000,0.000000,10.000000,0.000000,0.000000,-0.020200,0.010005,-0.570913,0.446476,22.295000,0.036000 
105,0,43.684263,-72.233262,43.684336,-72.233328,-0.720000,-1.810000,1.570000,0.000000,10.000000,-0.323015,0.876621,-0.010000,0.000000,-0.090000,0.040000,0.010000,0.060000,1.459267,1.448462,9.793496,1.570000,0.000000,10.000000,0.000000,0.000000,-0.019769,0.009624,-0.571841,0.445934,22.373000,0.047000 
106,0,43.684262,-72.233262,43.684336,-72.233328,-0.710000,-1.820000,1.570000,0.000000,10.000000,-0.322963,0.876090,-0.010000,0.000000,-0.090000,0.030000,0.010000,0.060000,1.457819,1.447544,9.845878,1.570000,0.000000,10.000000,0.000000,0.000000,-0.018735,0.008176,-0.571454,0.444268,22.357000,0.038000 
107,0,43.684262,-72.233261,43.684337,-72.233328,-0.710000,-1.830000,1.570000,0.000000,10.000000,-0.323082,0.876090,-0.010000,0.000000,-0.090000,0.040000,0.010000,0.060000,1.457496,1.446551,9.906443,1.570000,0.000000,10.000000,0.000000,0.000000,-0.017212,0.006131,-0.570461,0.444058,22.357000,0.038000 
108,0,43.684262,-72.233261,43.684337,-72.233328,-0.710000,-1.830000,1.570000,0.000000,10.000000,-0.323111,0.875109,-0.010000,0.000000,-0.090000,0.040000,0.010000,0.060000,1.457956,1.447779,9.946640,1.570000,0.000000,10.000000,0.000000,0.000000,-0.016965,0.006053,-0.572670,0.444558,22.283000,0.047000 
109,0,43.684262,-72.233261,43.684337,-72.233328,-0.710000,-1.840000,1.570000,0.000000,10.000000,-0.323124,0.874816,-0.010000,0.000000,-0.080000,0.010000,-0.010000,0.060000,1.458049,1.446041,10.043716,1.570000,0.000000,10.000000,0.000000,0.000000,-0.012637,0.000511,-0.571225,0.442974,22.294000,0.032000 
110,0,43.684261,-72.233260,43.684337,-72.233328,-0.700000,-1.830000,1.570000,0.000000,10.000000,-0.323310,0.874655,-0.010000,0.000000,-0.080000,0.000000,-0.020000,0.060000,1.458549,1.448730,10.088268,1.570000,0.000000,10.000000,0.000000,0.000000,-0.013498,0.002044,-0.574075,0.443643,22.302000,0.045000 
111,0,43.684261,-72.233260,43.684337,-72.233328,-0.700000,-1.840000,1.570000,0.000000,10.000000,-0.323154,0.874821,-0.010000,0.000000,-0.080000,0.000000,0.000000,0.040000,1.457968,1.450380,10.125316,1.570000,0.000000,10.000000,0.000000,0.000000,-0.012861,0.001612,-0.575559,0.442584,22.302000,0.045000 
112,0,43.684261,-72.233260,43.684337,-72.233328,-0.700000,-1.840000,1.570000,0.000000,10.000000,-0.323154,0.874709,-0.010000,0.000000,-0.080000,0.010000,0.010000,0.040000,1.458017,1.450938,10.129668,1.570000,0.000000,10.000000,0.000000,0.000000,-0.014090,0.003187,-0.576229,0.443254,22.347000,0.030000 
113,0,43.684261,-72.233259,43.684337,-72.233328,-0.700000,-1.840000,1.570000,0.000000,10.000000,-0.323092,0.874709,-0.010000,0.000000,-0.080000,0.010000,0.010000,0.040000,1.458520,1.451808,10.174882,1.570000,0.000000,10.000000,0.000000,0.000000,-0.011026,-0.000257,-0.577099,0.442902,22.347000,0.030000 
114,0,43.684261,-72.233259,43.684337,-72.233328,-0.700000,-1.840000,1.570000,0.000000,10.000000,-0.323092,0.874811,-0.010000,0.000000,-0.080000,0.000000,-0.010000,0.040000,1.458568,1.452576,10.179244,1.570000,0.000000,10.000000,0.000000,0.000000,-0.012663,0.001820,-0.577765,0.443116,22.347000,0.030000 
115,0,43.684261,-72.233259,43.684337,-72.233328,-0.700000,-1.820000,1.570000,0.000000,10.000000,-0.323092,0.874194,-0.010000,0.000000,-0.080000,0.020000,-0.030000,0.040000,1.460521,1.451959,10.177024,1.570000,0.000000,10.000000,0.000000,0.000000,-0.012773,0.001870,-0.577765,0.445155,22.347000,0.030000 
116,0,43.684261,-72.233259,43.684337,-72.233328,-0.700000,-1.810000,1.570000,0.000000,10.000000,-0.323118,0.873842,-0.010000,0.000000,-0.080000,0.010000,-0.030000,0.040000,1.461978,1.454389,10.220681,1.570000,0.000000,10.000000,0.000000,0.000000,-0.009204,-0.001851,-0.580548,0.444790,22.234000,0.035000 
117,0,43.684261,-72.233259,43.684337,-72.233328,-0.700000,-1.790000,1.570000,0.000000,10.000000,-0.323118,0.873634,-0.010000,0.000000,-0.080000,-0.030000,0.000000,0.040000,1.464164,1.453644,10.241406,1.570000,0.000000,10.000000,0.000000,0.000000,-0.009624,-0.001478,-0.580010,0.446361,22.234000,0.035000 
118,0,43.684261,-72.233258,43.684337,-72.233328,-0.690000,-1.790000,1.570000,0.000000,10.000000,-0.323148,0.873662,0.000000,0.000000,-0.080000,-0.030000,0.000000,0.040000,1.463572,1.455112,10.278507,1.570000,0.000000,10.000000,0.000000,0.000000,-0.008040,-0.003091,-0.581450,0.444176,22.277000,0.038000 
119,0,43.684261,-72.233258,43.684337,-72.233328,-0.690000,-1.780000,1.570000,0.000000,10.000000,-0.323148,0.873877,0.000000,0.000000,-0.080000,0.000000,-0.010000,0.040000,1.464260,1.453289,10.250656,1.570000,0.000000,10.000000,0.000000,0.000000,-0.011752,0.000931,-0.579412,0.446092,22.277000,0.038000 
120,0,43.684260,-72.233258,43.684337,-72.233328,-0.690000,-1.780000,1.570000,0.000000,10.000000,-0.323209,0.873710,0.000000,0.000000,-0.080000,0.000000,-0.020000,0.040000,1.464640,1.452652,10.287170,1.570000,0.000000,10.000000,0.000000,0.000000,-0.008141,-0.003468,-0.578942,0.445160,22.277000,0.038000 
121,0,43.684260,-72.233258,43.684337,-72.233327,-0.690000,-1.790000,1.570000,0.000000,10.000000,-0.323209,0.873710,0.000000,0.000000,-0.080000,0.020000,-0.010000,0.040000,1.463582,1.451335,10.279495,1.570000,0.000000,10.000000,0.000000,0.000000,-0.010741,-0.000712,-0.577625,0.444411,22.277000,0.038000 
122,0,43.684260,-72.233258,43.684337,-72.233327,-0.690000,-1.790000,1.570000,0.000000,10.000000,-0.323209,0.873197,0.000000,0.000000,-0.080000,0.040000,-0.020000,0.040000,1.463730,1.448977,10.293671,1.570000,0.000000,10.000000,0.000000,0.000000,-0.009790,-0.002333,-0.575780,0.444758,22.336000,0.022000 
123,0,43.684260,-72.233257,43.684338,-72.233327,-0.690000,-1.800000,1.570000,0.000000,10.000000,-0.323217,0.873285,0.000000,0.000000,-0.080000,0.060000,0.010000,0.040000,1.463625,1.447572,10.377080,1.570000,0.000000,10.000000,0.000000,0.000000,-0.005171,-0.008183,-0.574287,0.443174,22.336000,0.022000 
124,0,43.684260,-72.233257,43.684338,-72.233327,-0.690000,-1.800000,1.570000,0.000000,10.000000,-0.323217,0.873285,0.000000,0.000000,-0.080000,0.060000,0.010000,0.040000,1.463625,1.447572,10.377080,1.570000,0.000000,10.000000,0.000000,0.000000,-0.008931,-0.003750,-0.574287,0.444115,22.316000,0.032000 
125,0,43.684260,-72.233257,43.684338,-72.233327,-0.690000,-1.800000,1.570000,0.000000,10.000000,-0.323217,0.873391,0.000000,0.000000,-0.080000,0.060000,0.010000,0.040000,1.463625,1.447678,10.377080,1.570000,0.000000,10.000000,0.000000,0.000000,-0.008911,-0.003750,-0.574287,0.444115,22.316000,0.032000 
126,0,43.684260,-72.233257,43.684338,-72.233327,-0.690000,-1.800000,1.570000,0.000000,10.000000,-0.323217,0.873391,0.000000,0.000000,-0.080000,0.060000,0.010000,0.040000,1.463625,1.447678,10.377080,1.570000,0.000000,10.000000,0.000000,0.000000,-0.008910,-0.003750,-0.574287,0.444115,22.316000,0.032000 
127,0,43.684260,-72.233257,43.684338,-72.233327,-0.690000,-1.800000,1.570000,0.000000,10.000000,-0.323217,0.873391,0.000000,0.000000,-0.080000,0.060000,0.010000,0.040000,1.463625,1.447678,10.377080,1.570000,0.000000,10.000000,0.000000,0.000000,-0.008910,-0.003750,-0.574287,0.444115,22.316000,0.032000 
128,0,43.684260,-72.233257,43.684338,-72.233327,-0.690000,-1.800000,1.570000,0.000000,10.000000,-0.323217,0.873391,0.000000,0.010000,-0.080000,0.060000,0.010000,0.040000,1.464041,1.449771,10.417385,1.570000,0.000000,10.000000,0.000000,0.000000,-0.005763,-0.007027,-0.576380,0.443799,22.316000,0.032000 
129,0,43.684260,-72.233257,43.684338,-72.233327,-0.690000,-1.800000,1.570000,0.000000,10.000000,-0.323254,0.873391,0.000000,0.010000,-0.080000,0.030000,-0.010000,0.040000,1.464187,1.447952,10.431585,1.570000,0.000000,10.000000,0.000000,0.000000,-0.006955,-0.006013,-0.574561,0.443901,22.316000,0.032000 
130,0,43.684260,-72.233257,43.684339,-72.233326,-0.690000,-1.830000,1.570000,0.000000,10.000000,-0.323254,0.873140,0.000000,0.010000,-0.080000,0.030000,0.010000,0.040000,1.461258,1.440743,10.428152,1.570000,0.000000,10.000000,0.000000,0.000000,-0.009706,-0.004453,-0.567603,0.440990,22.316000,0.032000 
131,0,43.684260,-72.233257,43.684339,-72.233326,-0.690000,-1.830000,1.570000,0.000000,10.000000,-0.323254,0.873441,0.000000,0.010000,-0.080000,0.030000,0.010000,0.040000,1.461258,1.441044,10.428152,1.570000,0.000000,10.000000,0.000000,0.000000,-0.009390,-0.004809,-0.567603,0.442471,22.316000,0.032000 
132,0,43.684260,-72.233256,43.684339,-72.233326,-0.690000,-1.840000,1.570000,0.000000,10.000000,-0.323271,0.873223,0.000000,0.010000,-0.080000,0.040000,0.010000,0.040000,1.460503,1.439675,10.447895,1.570000,0.000000,10.000000,0.000000,0.000000,-0.008486,-0.006244,-0.566451,0.441307,22.325000,0.031000 
133,0,43.684260,-72.233256,43.684339,-72.233326,-0.690000,-1.840000,1.570000,0.000000,10.000000,-0.323271,0.873223,0.000000,0.010000,-0.080000,0.040000,0.010000,0.040000,1.460503,1.439675,10.447895,1.570000,0.000000,10.000000,0.000000,0.000000,-0.009332,-0.005237,-0.566451,0.441914,22.325000,0.031000 
134,0,43.684260,-72.233256,43.684339,-72.233326,-0.690000,-1.840000,1.570000,0.000000,10.000000,-0.323271,0.873223,0.000000,0.010000,-0.080000,0.040000,0.010000,0.040000,1.460503,1.439675,10.447895,1.570000,0.000000,10.000000,0.000000,0.000000,-0.009332,-0.005237,-0.566451,0.441914,22.325000,0.031000 
135,0,43.684260,-72.233256,43.684339,-72.233326,-0.690000,-1.840000,1.570000,0.000000,10.000000,-0.323271,0.873223,0.000000,0.010000,-0.080000,0.040000,0.010000,0.040000,1.460503,1.439675,10.447895,1.570000,0.000000,10.000000,0.000000,0.000000,-0.009332,-0.005237,-0.566451,0.441914,22.325000,0.031000 
136,0,43.684260,-72.233256,43.684339,-72.233325,-0.690000,-1.840000,1.570000,0.000000,10.000000,-0.323271,0.873223,0.000000,0.010000,-0.080000,0.040000,0.010000,0.040000,1.460321,1.437057,10.430774,1.570000,0.000000,10.000000,0.000000,0.000000,-0.010999,-0.003842,-0.563833,0.442053,22.325000,0.031000 
137,0,43.684260,-72.233256,43.684339,-72.233325,-0.690000,-1.840000,1.570000,0.000000,10.000000,-0.323271,0.873223,0.000000,0.010000,-0.080000,0.040000,0.010000,0.040000,1.460321,1.437057,10.430774,1.570000,0.000000,10.000000,0.000000,0.000000,-0.010258,-0.004764,-0.563833,0.441960,22.325000,0.031000 
138,0,43.684260,-72.233256,43.684339,-72.233325,-0.690000,-1.840000,1.570000,0.000000,10.000000,-0.323271,0.873687,0.000000,0.010000,-0.080000,0.040000,0.010000,0.040000,1.460321,1.437520,10.430774,1.570000,0.000000,10.000000,0.000000,0.000000,-0.010166,-0.004764,-0.563833,0.441960,22.325000,0.031000 
139,0,43.684260,-72.233256,43.684339,-72.233325,-0.690000,-1.840000,1.570000,0.000000,10.000000,-0.323271,0.873687,0.000000,0.010000,-0.080000,0.040000,0.010000,0.040000,1.460321,1.437520,10.430774,1.570000,0.000000,10.000000,0.000000,0.000000,-0.010161,-0.004764,-0.563833,0.441960,22.325000,0.031000 
140,0,43.684260,-72.233256,43.684339,-72.233325,-0.690000,-1.840000,1.570000,0.000000,10.000000,-0.323271,0.873687,0.000000,0.010000,-0.080000,0.040000,0.010000,0.040000,1.460321,1.437520,10.430774,1.570000,0.000000,10.000000,0.000000,0.000000,-0.010161,-0.004764,-0.563833,0.441960,22.327000,0.045000 
141,0,43.684259,-72.233256,43.684339,-72.233325,-0.690000,-1.840000,1.570000,0.000000,10.000000,-0.323271,0.873687,0.000000,0.020000,-0.080000,0.010000,0.020000,0.040000,1.460664,1.436459,10.463076,1.570000,0.000000,10.000000,0.000000,0.000000,-0.008206,-0.007397,-0.562773,0.441699,22.327000,0.045000 
142,0,43.684259,-72.233256,43.684339,-72.233325,-0.690000,-1.840000,1.570000,0.000000,10.000000,-0.323289,0.873491,0.000000,0.020000,-0.080000,0.010000,0.020000,0.040000,1.460664,1.436263,10.463076,1.570000,0.000000,10.000000,0.000000,0.000000,-0.009703,-0.005656,-0.562773,0.441874,22.327000,0.045000 
143,0,43.684259,-72.233256,43.684339,-72.233325,-0.690000,-1.840000,1.570000,0.000000,10.000000,-0.323289,0.873491,0.000000,0.020000,-0.080000,0.010000,0.020000,0.040000,1.460664,1.436263,10.463076,1.570000,0.000000,10.000000,0.000000,0.000000,-0.009705,-0.005656,-0.562773,0.441874,22.327000,0.045000 
144,0,43.684259,-72.233256,43.684339,-72.233325,-0.690000,-1.840000,1.570000,0.000000,10.000000,-0.323289,0.873491,0.000000,0.020000,-0.080000,0.010000,0.020000,0.040000,1.460664,1.436263,10.463076,1.570000,0.000000,10.000000,0.000000,0.000000,-0.009705,-0.005656,-0.562773,0.441874,22.327000,0.045000 
145,0,43.684259,-72.233256,43.684339,-72.233325,-0.690000,-1.840000,1.570000,0.000000,10.000000,-0.323289,0.873491,0.000000,0.020000,-0.080000,0.010000,0.020000,0.040000,1.460664,1.436263,10.463076,1.570000,0.000000,10.000000,0.000000,0.000000,-0.009705,-0.005656,-0.562773,0.441874,22.327000,0.045000 
146,0,43.684259,-72.233256,43.684339,-72.233325,-0.690000,-1.830000,1.570000,0.000000,10.000000,-0.323289,0.873491,0.000000,0.020000,-0.080000,0.040000,0.020000,0.040000,1.461435,1.433643,10.444958,1.570000,0.000000,10.000000,0.000000,0.000000,-0.011278,-0.004354,-0.560152,0.443024,22.327000,0.045000 
147,0,43.684259,-72.233256,43.684339,-72.233325,-0.690000,-1.830000,1.570000,0.000000,10.000000,-0.323289,0.873473,0.000000,0.020000,-0.080000,0.040000,0.020000,0.040000,1.461435,1.433625,10.444958,1.570000,0.000000,10.000000,0.000000,0.000000,-0.010560,-0.005273,-0.560152,0.442427,22.327000,0.045000 
148,0,43.684259,-72.233256,43.684339,-72.233325,-0.690000,-1.830000,1.570000,0.000000,10.000000,-0.323289,0.873473,0.000000,0.020000,-0.080000,0.040000,0.020000,0.040000,1.461435,1.433625,10.444958,1.570000,0.000000,10.000000,0.000000,0.000000,-0.010560,-0.005273,-0.560152,0.442427,22.327000,0.045000 
149,0,43.684259,-72.233255,43.684339,-72.233325,-0.690000,-1.830000,1.570000,0.000000,10.000000,-0.323289,0.873473,-0.010000,0.020000,-0.080000,0.040000,0.020000,0.040000,1.461854,1.435760,10.484946,1.570000,0.000000,10.000000,0.000000,0.000000,-0.007453,-0.008531,-0.562287,0.442108,22.327000,0.045000 
150,0,43.684259,-72.233255,43.684339,-72.233325,-0.690000,-1.830000,1.570000,0.000000,10.000000,-0.323295,0.873473,-0.010000,0.020000,-0.080000,0.040000,0.020000,0.040000,1.461854,1.435760,10.484946,1.570000,0.000000,10.000000,0.000000,0.000000,-0.009219,-0.006376,-0.562287,0.442323,22.327000,0.045000 
151,0,43.684259,-72.233255,43.684339,-72.233324,-0.690000,-1.820000,1.570000,0.000000,10.000000,-0.323295,0.873473,-0.010000,0.020000,-0.080000,0.040000,0.020000,0.040000,1.462670,1.433799,10.471097,1.570000,0.000000,10.000000,0.000000,0.000000,-0.010380,-0.005420,-0.560326,0.443438,22.327000,0.045000 
152,0,43.684259,-72.233255,43.684339,-72.233324,-0.690000,-1.820000,1.570000,0.000000,10.000000,-0.323295,0.873473,-0.010000,0.020000,-0.080000,0.000000,0.010000,0.040000,1.462670,1.433799,10.471097,1.570000,0.000000,10.000000,0.000000,0.000000,-0.009840,-0.006110,-0.560326,0.442864,22.327000,0.045000 
153,0,43.684259,-72.233255,43.684339,-72.233324,-0.690000,-1.820000,1.570000,0.000000,10.000000,-0.323295,0.873194,-0.010000,0.020000,-0.080000,0.000000,0.010000,0.040000,1.462670,1.433520,10.471097,1.570000,0.000000,10.000000,0.000000,0.000000,-0.009897,-0.006110,-0.560326,0.442864,22.299000,0.032000 
154,0,43.684259,-72.233255,43.684339,-72.233324,-0.680000,-1.820000,1.570000,0.000000,10.000000,-0.323195,0.873018,-0.010000,0.030000,-0.070000,0.000000,0.010000,0.040000,1.462507,1.436936,10.547940,1.570000,0.000000,10.000000,0.000000,0.000000,-0.004209,-0.012205,-0.563918,0.441249,22.253000,0.038000 
155,0,43.684258,-72.233254,43.684338,-72.233323,-0.680000,-1.820000,1.570000,0.000000,10.000000,-0.323161,0.873018,-0.020000,0.020000,-0.070000,0.000000,0.000000,0.040000,1.462839,1.435887,10.580249,1.570000,0.000000,10.000000,0.000000,0.000000,-0.005619,-0.010748,-0.562869,0.441905,22.313000,0.030000 
